Mean_Intensity,Std_Intensity,Entropy
0.3818256,0.21588944,687.5628
0.39404944,0.33708495,677.93994
0.49980658,0.13801716,878.78973
0.51362365,0.13904762,899.0812
0.41063425,0.3333892,704.65125
0.5576382,0.22560568,953.61896
0.5665205,0.23167132,965.74243
0.5521934,0.2258239,945.1702
0.5700758,0.24004969,969.791
0.5732436,0.23756373,974.9462
0.55063546,0.23631424,941.52747
0.6590095,0.24577296,1098.7183
0.7007897,0.20141043,1162.559
0.64043677,0.18282844,1079.3799
0.5576166,0.23891053,951.0716
0.3373322,0.2649798,601.69275
0.34700713,0.2547795,620.26483
0.3871399,0.2583294,685.0018
0.3846814,0.25841767,680.97144
0.34571302,0.25691304,617.5853
0.13179374,0.14217289,264.6421
0.44279572,0.28009006,770.39
0.2498206,0.27074495,443.97882
0.21341328,0.24348278,387.24863
0.19973737,0.24110523,362.711
0.36704594,0.32896164,639.379
0.41906628,0.34324414,721.28204
0.4258639,0.31597126,738.56604
0.4030412,0.31794044,701.9282
0.37107846,0.33518583,646.2084
0.31913283,0.28590676,562.14215
0.29637048,0.27609247,526.1841
0.30677733,0.27231067,544.95905
0.30626974,0.27670014,550.08514
0.20450166,0.27842534,361.5778
0.47213468,0.26209623,821.3233
0.47886637,0.24209249,835.00134
0.49606758,0.2461272,860.1441
0.48459023,0.24610707,843.031
0.517329,0.26840457,887.6312
0.4512923,0.26838863,785.13446
0.52291405,0.26318946,896.9636
0.49576604,0.26740393,856.6428
0.46171921,0.26544023,805.40576
0.4901806,0.25983796,849.819
0.42170826,0.21771099,749.5343
0.41541556,0.219396,739.7634
0.41836208,0.21289806,745.95233
0.39010286,0.20736606,701.82025
0.36799917,0.19708356,668.21295
0.30576977,0.22729908,558.94305
0.280892,0.22491108,517.46674
0.29524642,0.22564538,543.2507
0.32466313,0.23778449,589.8373
0.3077293,0.25148052,558.49396
0.56635505,0.2213246,968.3977
0.5714858,0.21671845,976.49274
0.55597353,0.21880777,953.41614
0.582492,0.21057834,993.34705
0.5626618,0.21545272,963.70294
0.41378614,0.31507483,716.69836
0.38844046,0.32292867,674.61896
0.3977723,0.3242331,689.4154
0.40375304,0.3185781,699.85614
0.41235304,0.324613,712.2697
0.26076117,0.3316101,453.54138
0.44124553,0.33031052,754.4548
0.37130746,0.3296382,642.92285
0.31838667,0.30545068,556.91516
0.33002028,0.29993245,577.66016
0.4811391,0.39829138,798.0724
0.4183623,0.37990248,704.6023
0.33298698,0.36372292,569.18915
0.36388004,0.37946197,615.4659
0.393432,0.38067895,663.62506
0.5727256,0.31751975,960.94714
0.57571906,0.17953038,987.1945
0.6164882,0.15616536,1048.2972
0.59404224,0.17674743,1014.1307
0.52381825,0.22053385,905.3352
0.5423263,0.23428781,931.8303
0.54843986,0.2312034,941.42004
0.5917045,0.21198393,1007.77826
0.51153594,0.21387067,888.6827
0.5456221,0.23095062,937.08057
0.41123682,0.30981234,715.85596
0.42055994,0.31926832,728.59985
0.5321115,0.24275741,913.2422
0.55577093,0.23837598,948.9831
0.53460616,0.25800776,914.84
0.47464424,0.24706404,828.625
0.474498,0.25228092,826.7997
0.4530528,0.25044727,794.2825
0.48311386,0.25357953,840.5128
0.4770777,0.2455456,832.53436
0.45396256,0.3708087,765.2632
0.4864718,0.38619527,811.8992
0.4915924,0.3806268,821.51465
0.48105136,0.38498873,803.62335
0.5013656,0.3815165,836.6858
0.32854995,0.34896347,562.1623
0.33748788,0.34808886,577.29376
0.29506323,0.31875327,511.78842
0.30201378,0.30557302,529.15857
0.2828107,0.24322657,512.7744
0.41940552,0.28559706,728.7493
0.41180626,0.2821246,717.3555
0.4315768,0.28264204,748.893
0.30474782,0.32508576,530.5196
0.5494467,0.3614329,913.66693
0.4948383,0.3665762,829.39453
0.42023468,0.3635959,712.08057
0.3584666,0.3432209,613.4675
0.34028655,0.35406688,580.1537
0.3127118,0.31697407,543.50867
0.37885416,0.28544307,663.2036
0.4088482,0.2776167,713.7333
0.36887974,0.28621772,647.0769
0.2941147,0.28135252,522.72217
0.38527504,0.28910092,672.91504
0.61084634,0.3344512,1012.9225
0.5874466,0.20233509,1002.9852
0.59031844,0.3100192,987.5044
0.61916614,0.34120867,1023.9613
0.62845,0.33917966,1038.1184
0.5950117,0.2419165,1006.0937
0.5960943,0.24590743,1007.1827
0.59507877,0.2454975,1005.6327
0.60047036,0.2457976,1013.46375
0.6197885,0.24087164,1042.2382
0.51728165,0.20874941,895.724
0.55475575,0.24304421,947.10956
0.672806,0.13899456,1129.1968
0.38219157,0.26243144,678.63245
0.36756226,0.25630033,655.9633
0.3896216,0.25823712,691.3637
0.44581783,0.29865295,769.79425
0.468777,0.3073292,803.89886
0.4986781,0.32935387,845.4249
0.48844704,0.30717185,834.63354
0.25193116,0.21683697,473.58725
0.27129862,0.23630068,501.8173
0.28236952,0.25877923,517.2108
0.2513182,0.22908223,470.4607
0.27950448,0.23292606,518.146
0.30996415,0.2693046,561.6646
0.49173024,0.3002745,843.37366
0.27384505,0.24769145,503.69882
0.44665658,0.32015982,771.5445
0.4789169,0.32591367,820.2213
0.4919486,0.32758358,839.8496
0.45473465,0.25222543,796.42194
0.49404997,0.2688222,853.4783
0.47654805,0.25926176,829.01324
0.46549058,0.2461006,813.7304
0.48668137,0.34564173,828.6891
0.5320265,0.3453967,897.2807
0.5041755,0.34856495,854.9496
0.513595,0.3489118,869.01965
0.5421219,0.33393472,914.20123
0.3925109,0.20228021,706.1884
0.45536435,0.21279374,801.949
0.48043573,0.22025858,839.7433
0.4178983,0.20414943,745.8812
0.37080166,0.2044662,671.44025
0.4765895,0.2922862,819.10974
0.49235955,0.28749073,844.2233
0.4952997,0.27770802,850.4182
0.4939037,0.27717042,848.6707
0.48769277,0.2878739,836.919
0.47533458,0.29846704,818.1864
0.47841623,0.29739195,823.16876
0.45636198,0.29619592,790.2036
0.4686513,0.2993318,808.2425
0.4774982,0.28478006,824.1045
0.5836935,0.25435415,987.4433
0.6307386,0.20991099,1062.434
0.61601305,0.21519472,1040.453
0.48000664,0.26691106,830.9454
0.56213546,0.26039183,954.80743
0.6092329,0.32272363,1014.0993
0.5547836,0.21247284,953.9857
0.502363,0.18663797,878.21967
0.5086568,0.29625973,872.0654
0.43971607,0.37335095,737.8722
0.55226153,0.2198512,945.59064
0.5747185,0.21512668,979.18866
0.5614431,0.21843769,959.1227
0.539591,0.22821328,925.7489
0.5352668,0.22820765,919.3537
0.47991744,0.2018299,839.8401
0.4854186,0.20028621,849.1196
0.56903833,0.21735871,972.7004
0.5031121,0.21359798,873.2505
0.5238518,0.30947983,887.598
0.55342627,0.27599338,940.7153
0.54561114,0.2965319,924.9168
0.3865022,0.2850931,677.4284
0.3606181,0.289107,634.09546
0.39202008,0.2914853,685.3151
0.43923935,0.29240033,754.66675
0.47223958,0.3057734,804.21704
0.49081942,0.32243323,829.53424
0.4885204,0.296953,832.3723
0.4644953,0.2904936,796.403
0.2758239,0.2883281,491.5113
0.3553958,0.32892704,615.7296
0.3146953,0.31854606,549.66437
0.39066115,0.32671934,674.8242
0.27673417,0.30654806,486.49585
0.5608783,0.3336421,939.31995
0.5775277,0.33607903,964.0078
0.55241007,0.3210365,930.0205
0.31524497,0.2975534,552.6947
0.1705714,0.1811982,324.31595
0.28335285,0.27341178,503.10706
